Date,Close,High,Low,Open,Volume
,GME,GME,GME,GME,GME
2010-05-07,3.80077862739563,3.9303889592309487,3.68968414898092,3.87315843143495,28214400
2010-05-10,3.9219729900360107,4.028017936548786,3.8580096212135584,3.9724706906316927,19441200
2010-05-11,3.861377000808716,3.9186075474046147,3.741866040192135,3.8529605551007444,25358000
2010-05-12,3.8950412273406982,3.910190506253541,3.750281914807854,3.836127721629119,20704000
2010-05-13,3.8176114559173584,3.947221796705113,3.8125615898026237,3.889991264956091,14396400
2010-05-14,3.677901268005371,3.753647324421097,3.512942847130816,3.652652582533462,37874000
2010-05-17,3.7082014083862305,3.711567665785382,3.5836408950890473,3.674536265957979,20410800
2010-05-18,3.60383939743042,3.772164452223264,3.587006827740223,3.733449766674005,17028000
2010-05-19,3.580272912979126,3.618987586855203,3.4843277120451677,3.5937389004601297,25809600
2010-05-20,3.4708619117736816,3.8462266139755354,3.469178623115956,3.627403904288402,58545600
2010-05-21,3.585322380065918,3.6358200728181385,3.4136311236608536,3.4456126425773546,24071200
2010-05-24,3.581956624984741,3.6307707149784796,3.5348255027024207,3.5886894589939273,19369200
2010-05-25,3.6880016326904297,3.7031509121061363,3.4775953308662175,3.4994777660464766,32569200
2010-05-26,3.6459200382232666,3.7368157063880694,3.637503915343344,3.7166165619999436,20909200
2010-05-27,3.8681094646453857,3.8748426205647934,3.7873135199397616,3.8007795107240323,19578400
2010-05-28,3.836127519607544,3.896724311013184,3.750281717307167,3.8580096318545367,15776800
2010-06-01,3.6795852184295654,3.8159284013481454,3.6795852184295654,3.804145700745301,16959200
2010-06-02,3.725031852722168,3.7435477041870375,3.650969088971561,3.6913670476685567,14154800
2010-06-03,3.8176114559173584,3.827710867092335,3.70820025853405,3.731765658293826,13562000
2010-06-04,3.664435625076294,3.788996096680081,3.6274039165897056,3.730082277677814,16968000
2010-06-07,3.558391809463501,3.709884626429255,3.5516589737397934,3.6661200705341024,17799600
2010-06-08,3.5331428050994873,3.5735407790774785,3.4506635680959366,3.5567082096563425,25142000
2010-06-09,3.5331428050994873,3.6072059179197495,3.5146269466307825,3.548292085473054,15337600
2010-06-10,3.5735397338867188,3.6442362479344887,3.543241182001322,3.593738875495138,14132800
2010-06-11,3.6459200382232666,3.7082004391200214,3.5095768570305705,3.541558701872391,20270000
2010-06-14,3.682950973510742,3.7317653791381242,3.637503466095814,3.65265274225228,17182000
2010-06-15,3.4860105514526367,3.730081926762889,3.332834829089746,3.691367254309511,86314800
2010-06-16,3.305903673171997,3.465812589125072,3.278971692535305,3.462446011281852,40100400
2010-06-17,3.2587733268737793,3.3328361235357624,3.231841342441317,3.307587428262151,26484400
2010-06-18,3.233523368835449,3.2789711997247686,3.2150078355895855,3.2570890891416626,24309600
2010-06-21,3.1746108531951904,3.285705371270214,3.1544117039749207,3.285705371270214,19453600
2010-06-22,3.169560432434082,3.231840837359903,3.1544111534265724,3.1746102991214284,19208800
2010-06-23,3.179659843444824,3.2032255669215393,3.119063048494269,3.1577777299177265,14618800
2010-06-24,3.0921308994293213,3.189759402631555,3.0752983324521406,3.166193680441698,24058000
2010-06-25,3.115696907043457,3.1527283047579067,3.0550997825520176,3.098864336789771,25433200
2010-06-28,3.1560943126678467,3.1813430029582865,3.0584658081048355,3.083714498395275,21330400
2010-06-29,3.083714246749878,3.124112212128823,3.0231171381542157,3.124112212128823,27437600
2010-06-30,3.1628270149230957,3.1779759700837724,3.070248069046703,3.0887639224328756,32174400
2010-07-01,3.209958791732788,3.25372334516266,3.1392622548160043,3.144312122115263,39145600
2010-07-02,3.075298547744751,3.228474307956908,3.070248680981717,3.2015423273297943,22867200
2010-07-06,3.0971813201904297,3.171244443190968,3.0719326231154698,3.0971813201904297,16960800
2010-07-07,3.1560943126678467,3.1712435910530137,3.0938139103005478,3.1123297663389775,16324400
2010-07-08,3.172926664352417,3.230157196352326,3.14936094343484,3.1729266643524165,16996400
2010-07-09,3.2032253742218018,3.2150080747240706,3.125795694978375,3.1645103740728335,10320000
2010-07-12,3.252039670944214,3.272238816694623,3.196492421448752,3.1981757103491635,15144400
2010-07-13,3.284022092819214,3.317686913556966,3.2469906936913104,3.282338803624138,12702800
2010-07-14,3.284022092819214,3.342935930428513,3.2284748336000657,3.282338803624138,15780000
2010-07-15,3.285705089569092,3.300854369921819,3.2284745462486906,3.2806552224333303,13475600
2010-07-16,3.1897597312927246,3.273922253795915,3.1695605846279595,3.2655058089128692,17426800
2010-07-19,3.265505790710449,3.2739222355465802,3.196492548326887,3.196492548326887,15486400
2010-07-20,3.3328354358673096,3.334518724678846,3.2116415309273303,3.2217409427420334,11388000
2010-07-21,3.309270143508911,3.3732338362340037,3.3008540202288046,3.3395687010045316,16517200
2010-07-22,3.3648176193237305,3.385016766037557,3.3193697800085302,3.3412522157030544,13131600
2010-07-23,3.450662851333618,3.450662851333618,3.3311522432716343,3.353034354235627,12521600
2010-07-26,3.5163092613220215,3.516309261322022,3.418680770997399,3.440563201497702,7603600
2010-07-27,3.4153153896331787,3.5365093090254196,3.408582233584112,3.5365093090254196,13526000
2010-07-28,3.3681840896606445,3.4809618793274058,3.363134222879911,3.4186814732498365,11020000
2010-07-29,3.3227357864379883,3.3951155948854677,3.2739216986122748,3.373233484009353,14032400
2010-07-30,3.3749167919158936,3.378283369637645,3.265505584395152,3.284021440810262,9482400
2010-08-02,3.553342580795288,3.5617587064664264,3.405216328968187,3.405216328968187,18259600
2010-08-03,3.477595329284668,3.5499751484480058,3.452346637288153,3.5499751484480058,9780400
2010-08-04,3.578589916229248,3.617304593262323,3.4809614187672144,3.502843529812803,14005600
2010-08-05,3.5567071437835693,3.571856419617206,3.5028431946215113,3.5684901635854236,8965600
2010-08-06,3.5297765731811523,3.5348264408191175,3.4405644922925593,3.5230437373851213,10918000
2010-08-09,3.528092861175537,3.6021559723839776,3.5129439021862128,3.5617579992851605,13735200
2010-08-10,3.4557137489318848,3.523043711673763,3.435514599582028,3.492745148176271,14230000
2010-08-11,3.3429348468780518,3.4287806416740616,3.3277855700873156,3.4169976211277806,17867600
2010-08-12,3.31768536567688,3.390065162023098,3.2722378628319087,3.3143191099118554,14706400
2010-08-13,3.294121026992798,3.3227362970307617,3.2756051695992507,3.3025374717419282,9609200
2010-08-16,3.3378851413726807,3.354717707621981,3.2234240761428365,3.277288031296999,8584000
2010-08-17,3.3698673248291016,3.4018488507666156,3.3261027765911813,3.3665007470289856,6376800
2010-08-18,3.4944283962249756,3.512944256156413,3.3513520264242875,3.3513520264242875,13283200
2010-08-19,3.2082746028900146,3.310952961797385,3.172926504872087,3.2604555871847807,47737200
2010-08-20,3.166194438934326,3.218375441169503,3.124113171937654,3.191443134921412,16035600
2010-08-23,3.1005470752716064,3.1964922913070515,3.08371450800734,3.1863928793702985,11727200
2010-08-24,3.087080717086792,3.11906255896495,3.0248003219613766,3.0702481518322626,13345600
2010-08-25,3.1005470752716064,3.1241124768088686,3.0332171272690585,3.0534159511425645,13495600
2010-08-26,3.087080717086792,3.134211835588579,3.06519828593956,3.1089628271795453,13732000
2010-08-27,3.085397958755493,3.1039138158233173,3.0130181404589447,3.1039138158233173,13263600
2010-08-30,3.0079686641693115,3.0635159156001435,2.989452806674187,3.058466048722962,11451600
2010-08-31,3.0180678367614746,3.0517326501007984,2.9793531569467206,2.992819146493353,16536400
2010-09-01,3.076981782913208,3.108963308690128,3.039950069406943,3.0567826372684697,12469200
2010-09-02,3.1140129566192627,3.142628223657404,3.0803478232610364,3.0803478232610364,7676800
2010-09-03,3.199859142303467,3.2150084220299093,3.145995179300357,3.145995179300357,7668000
2010-09-07,3.1560943126678467,3.1931257036901903,3.1476781895892056,3.191442414863559,6510400
2010-09-08,3.1257965564727783,3.177977239244743,3.1140138527231023,3.142629127995715,8611600
2010-09-09,3.093813896179199,3.1594608759001233,3.082031195501076,3.145994886403052,8307200
2010-09-10,3.071932077407837,3.1190632056819494,3.066882210468078,3.1072801828225125,12256400
2010-09-13,3.1392619609832764,3.1779766434902226,3.102230567418528,3.1055971453029247,10225200
2010-09-14,3.1325290203094482,3.1964923926766957,3.129162442538928,3.149361267052995,12170800
2010-09-15,3.1291627883911133,3.147678647120921,3.090448102914754,3.1123302187326116,8092800
2010-09-16,3.265505790710449,3.400166018597664,3.2385738093439147,3.2907544831097573,44586000
2010-09-17,3.2604563236236572,3.3042205536105476,3.2082753275427756,3.3042205536105476,20073200
2010-09-20,3.292437791824341,3.322736351307052,3.263822521318952,3.2789718010603073,15766800
2010-09-21,3.2789711952209473,3.3244190260478423,3.2486726413363507,3.2924371834969364,13212800
2010-09-22,3.2823383808135986,3.2890715367265773,3.2469902754340954,3.270555679020431,10188800
2010-09-23,3.289071798324585,3.3412524765822074,3.2486735017427035,3.2671893609215186,11340800
2010-09-24,3.3530349731445312,3.3732341201934872,3.3025375871039664,3.3412522711387025,11678800
2010-09-27,3.336202383041382,3.374917066831596,3.322736392111979,3.3732340988881506,5881200
2010-09-28,3.346302032470703,3.3681844699365904,3.2840219404160997,3.354718478055495,10490400
2010-09-29,3.31600284576416,3.358084098522312,3.307586402579842,3.3362016672975643,6109200
2010-09-30,3.31768536567688,3.361449901166557,3.258771876608503,3.3311516729547215,8918000
2010-10-01,3.3665010929107666,3.3749172172212183,3.2840218546610003,3.3580849686003145,11784400
2010-10-04,3.34798526763916,3.366501126572772,3.302537746431898,3.344619010514058,8826400
2010-10-05,3.406898260116577,3.4658120794917577,3.374916417417853,3.379966283440121,12304400
2010-10-06,3.401848793029785,3.4254145161761067,3.378283390937989,3.4018487930297856,9574800
2010-10-07,3.3530349731445312,3.427098084251303,3.3412522711387025,3.410265515219598,8383200
2010-10-08,3.3799664974212646,3.4001656417346307,3.339568529849039,3.353034519039781,8096400
2010-10-11,3.4287805557250977,3.4321468118851715,3.364816872866589,3.379966149277579,9967200
2010-10-12,3.3328354358673096,3.4001657041107003,3.2823380557392796,3.395115837676092,21450800
2010-10-13,3.2402565479278564,3.3463011664142477,3.236889970565244,3.3463011664142477,20300800
2010-10-14,3.167877435684204,3.2655059532612936,3.139262163926028,3.240257259605152,22972000
2010-10-15,3.083714246749878,3.18807589810302,3.0635154245876506,3.16956004357557,30591200
2010-10-18,3.075298547744751,3.1375786325495,3.018068008648502,3.102230528371864,25016000
2010-10-19,3.1005470752716064,3.142628332905013,3.039949961542055,3.0449998280376898,28256400
2010-10-20,3.1914420127868652,3.220057277125448,3.0820308212762173,3.1106460856148,22742800
2010-10-21,3.204909324645996,3.216692027580719,3.1830268868633027,3.1964928789393543,13030400
2010-10-22,3.2200582027435303,3.2251080700388166,3.1847100948402307,3.2116420783059545,9695200
2010-10-25,3.2368907928466797,3.2655060655891726,3.201542684723078,3.240257371064519,12758000
2010-10-26,3.265505790710449,3.2789717813937163,3.198175837294113,3.221741240726195,8827200
2010-10-27,3.262139081954956,3.265505659754399,3.2032255757373505,3.2486730918117135,13015600
2010-10-28,3.267188787460327,3.297487344051411,3.2436233861359343,3.284021354572542,8272400
2010-10-29,3.3075876235961914,3.3092709128544517,3.23015824404381,3.2587735193250373,9536000
2010-11-01,3.250356435775757,3.3362022447886925,3.2251077439612548,3.3227362544173227,9892000
2010-11-02,3.295804262161255,3.3193696649651976,3.2436235897862966,3.268872281512597,7034400
2010-11-03,3.290755033493042,3.3412527477920126,3.2587735009304164,3.304221026428515,10092400
2010-11-04,3.3580844402313232,3.3614506967931113,3.305903450342202,3.305903450342202,11070400
2010-11-05,3.3648176193237305,3.4270980273913625,3.3412522157030544,3.3446187936644494,14497200
2010-11-08,3.4557137489318848,3.494428437376641,3.3261033699946525,3.36818463684015,14281600
2010-11-09,3.39848256111145,3.4809617900884198,3.3934326944601767,3.4658125111891267,15514000
2010-11-10,3.3900656700134277,3.428780667129667,3.374916393110222,3.4035316582546677,16176400
2010-11-11,3.5516576766967773,3.560073798541544,3.334518265713533,3.3665001066216904,29224000
2010-11-12,3.5062100887298584,3.5684904862387525,3.4742282456277507,3.5365086431366453,13454000
2010-11-15,3.487694501876831,3.541558781098631,3.48264495645772,3.526409502732268,8705200
2010-11-16,3.509577751159668,3.5701745576531723,3.459080037851392,3.4674964839300664,23330800
2010-11-17,3.534825563430786,3.7250327024847443,3.531458985841103,3.607205376336424,46576000
2010-11-18,3.4338297843933105,3.6476026020212466,3.376599261232218,3.450662347862063,44690400
2010-11-19,3.3866989612579346,3.4338297532780384,3.349667257751349,3.4270969205842126,14322800
2010-11-22,3.430464506149292,3.4759123484036434,3.3732342823771706,3.385016984949506,13339600
2010-11-23,3.401848793029785,3.442247083836472,3.3833332575524553,3.4085819485157414,8614400
2010-11-24,3.4254143238067627,3.4506630133520964,3.3934324791536037,3.425414323806763,7475200
2010-11-26,3.450662851333618,3.4893775282223323,3.408581597049062,3.4220475855779404,4770000
2010-11-29,3.3866989612579346,3.4439291628459974,3.379965807509668,3.430463176403905,10330400
2010-11-30,3.3530349731445312,3.410265515219598,3.3479851061186543,3.366500964158985,12746000
2010-12-01,3.4119491577148438,3.4506638457605203,3.349668742161491,3.403532711799751,17286400
2010-12-02,3.560074806213379,3.573540797609208,3.4001661985197282,3.420365025086192,21618400
2010-12-03,3.5903725624084473,3.6038385507861483,3.5365086088976434,3.556707430936951,15067200
2010-12-06,3.576907157897949,3.6004725611419417,3.538192475124379,3.5886898595199455,8966800
2010-12-07,3.608888626098633,3.6290874493092478,3.595422636940054,3.6038387597687263,12620400
2010-12-08,3.5886893272399902,3.6391870252002003,3.5701734725491305,3.6173045931010948,10954000
2010-12-09,3.64255428314209,3.6593868537572556,3.602156306298441,3.6156222985796576,10022800
2010-12-10,3.7435483932495117,3.748598259411562,3.6593858835423165,3.6593858835423165,14664800
2010-12-13,3.689685344696045,3.7637484613256187,3.66275336065885,3.7637484613256187,14086800
2010-12-14,3.6593871116638184,3.68126955132214,3.5853239883700123,3.657703822378209,16030000
2010-12-15,3.6290876865386963,3.7014675033928848,3.6223548520465423,3.6526534098975536,15179200
2010-12-16,3.6543362140655518,3.6644359469332444,3.5853229780755504,3.6391872568730386,9459600
2010-12-17,3.6476032733917236,3.676218540239138,3.620671295306452,3.6442366958674386,9826000
2010-12-20,3.578589916229248,3.6745351249870835,3.5735400501166543,3.6678022912247843,13609200
2010-12-21,3.64255428314209,3.647604150643014,3.585323735683276,3.5971067598520983,7195200
2010-12-22,3.652653455734253,3.6728522805187147,3.6122551640562657,3.6476035890108713,5863600
2010-12-23,3.740182876586914,3.75533215831516,3.6492875072720254,3.656020343009809,12488400
2010-12-27,3.7452313899993896,3.7755299425006843,3.7166161260875525,3.7250322479803697,7621600
2010-12-28,3.790679454803467,3.795728999831813,3.7199829349162092,3.7435483345271314,7936000
2010-12-29,3.788996458053589,3.810878570656262,3.770480602044355,3.7957292922949826,7957600
2010-12-30,3.863060712814331,3.8714768383889844,3.783947719772301,3.7923641664015655,12323200
2010-12-31,3.8512773513793945,3.8697932112930316,3.8277119449835535,3.863060375631898,6328800
2011-01-03,3.856327533721924,3.91019150762643,3.854644244405582,3.883259520674177,9595200
2011-01-04,3.78731369972229,3.8681096482632715,3.782263832543019,3.866426359203514,11084000
2011-01-05,3.6846344470977783,3.81256149603431,3.6829511584342667,3.7856295195270913,24244800
2011-01-06,3.472545623779297,3.5886899976241535,3.4590796326852953,3.583640451622998,45365600
2011-01-07,3.4961111545562744,3.528092680966851,3.396799355365562,3.4708624627909908,23160800
2011-01-10,3.484328269958496,3.4927443930862943,3.4169980007180376,3.47591182577618,14912000
2011-01-11,3.39848256111145,3.484328367855935,3.3850165710959144,3.4775952123209044,17895600
2011-01-12,3.479278087615967,3.496110653398097,3.400165445810789,3.40858156817461,18063200
2011-01-13,3.4674952030181885,3.5348251415025813,3.462445337236432,3.472544747745473,14550400
2011-01-14,3.4287805557250977,3.4725447752963206,3.4203641126887288,3.4658119419216997,16853600
2011-01-18,3.4287805557250977,3.4641286533144258,3.3866993037066746,3.437196677706993,11729200
2011-01-19,3.4439306259155273,3.4540303608285527,3.3867004000146057,3.42036521989429,15343600
2011-01-20,3.536508798599243,3.5381920873685595,3.4388802973604062,3.4388802973604062,19676800
2011-01-21,3.517993211746216,3.5701738833603596,3.501160643822596,3.565124337721444,17216000
2011-01-24,3.5499749183654785,3.5499749183654785,3.448979835870617,3.507893660747163,11408800
2011-01-25,3.5449256896972656,3.549975557099694,3.5028444245074204,3.533142986812841,11108400
2011-01-26,3.5415585041046143,3.576906603491789,3.5230426495373375,3.5466080491287872,8602800
2011-01-27,3.5466079711914062,3.5769065248885914,3.526409149429605,3.5432413938796112,13016400
2011-01-28,3.5314581394195557,3.565123265138494,3.479277483504191,3.5466074138876347,13380400
2011-01-31,3.5466079711914062,3.5651238253517934,3.50621000661332,3.549974548503201,8538000
2011-02-01,3.4590797424316406,3.5651247065841267,3.454030196270278,3.5583915502962267,16999600
2011-02-02,3.336202383041382,3.443930310476604,3.321053103113985,3.443930310476604,30396000
2011-02-03,3.2823383808135986,3.3984827518761214,3.2301577067061933,3.331152798019059,25717600
2011-02-04,3.3749167919158936,3.4220479168568465,3.3143199981969804,3.3143199981969804,23932800
2011-02-07,3.3900656700134277,3.4119481015644957,3.374916393110222,3.3900656700134277,14493200
2011-02-08,3.3698673248291016,3.393432727320855,3.339568766737116,3.390066149520739,18070400
2011-02-09,3.31600284576416,3.3866993632400346,3.304219825306115,3.373233375199605,15080800
2011-02-10,3.4287805557250977,3.48096121833269,3.28402094604429,3.2958036452407327,24326000
2011-02-11,3.4136319160461426,3.4355140299133433,3.378283490808931,3.4119486271248913,16693600
2011-02-14,3.344618082046509,3.3665001920307387,3.292437097910809,3.3109529517044103,19096800
2011-02-15,3.373234987258911,3.3917505290039762,3.329470424948937,3.329470424948937,17814400
2011-02-16,3.4119491577148438,3.4186819933923345,3.3631347345710556,3.3883834302071674,17260400
2011-02-17,3.385016441345215,3.4641290895222108,3.3765999972490355,3.3967991420253507,12615200
2011-02-18,3.3580844402313232,3.427097676092922,3.342935162012483,3.3951158308470917,14541600
2011-02-22,3.312635898590088,3.3715497100838774,3.29243675825771,3.36481655628827,21687200
2011-02-23,3.312635898590088,3.3496672813025974,3.28907050241435,3.316002475487892,16189600
2011-02-24,3.284022092819214,3.3193702027520415,3.2739226787033466,3.31095407783125,14920000
2011-02-25,3.341252326965332,3.3463018730210274,3.2806552058605396,3.3025376422837396,9886000
2011-02-28,3.3580844402313232,3.3681838520257124,3.326102594985493,3.366500563217562,8912400
2011-03-01,3.319369316101074,3.37491656048276,3.309269904682904,3.35808431513731,15414400
2011-03-02,3.31600284576416,3.3547175212485847,3.300853569086867,3.3092696912167057,11159600
2011-03-03,3.388383388519287,3.395116545168522,3.305904145893635,3.3362027087060335,13021200
2011-03-04,3.3749167919158936,3.3900660706092527,3.3530346788335543,3.369867246387789,9802800
2011-03-07,3.31768536567688,3.413630878704885,3.3143191099118554,3.386698906258074,14274400
2011-03-08,3.336202383041382,3.3715508098901568,3.275605263331795,3.316003557174552,9460400
2011-03-09,3.3261020183563232,3.3479841269596635,3.3160026083128167,3.33620142839983,15137200
2011-03-10,3.295804262161255,3.3294693984993446,3.282338271836926,3.310953541407942,20054400
2011-03-11,3.3277859687805176,3.3513513705874227,3.2739220097621504,3.2739220097621504,13231600
2011-03-14,3.336202383041382,3.3850168008195594,3.2974876992511675,3.3075871121845823,16224400
2011-03-15,3.4557137489318848,3.482645734028636,3.268872821400409,3.2705561106007797,26211600
2011-03-16,3.4573962688446045,3.5095769382272812,3.4203645567853687,3.4422469904666473,21472400
2011-03-17,3.5314581394195557,3.5870053721177007,3.4843273486783617,3.4994766231464407,17913200
2011-03-18,3.528092861175537,3.5634412882960964,3.4691793510655233,3.5617579992851605,22613600
2011-03-21,3.5668082237243652,3.5735410593882126,3.52136037903871,3.5533422313420875,14425600
2011-03-22,3.5381927490234375,3.585323559159919,3.5331428817711434,3.5701742784576025,10503600
2011-03-23,3.553342580795288,3.5651252851567277,3.482646033572039,3.5280935616726445,15660000
2011-03-24,3.6577024459838867,3.770480217244601,3.6206710587992053,3.740181663614188,36630400
